City,Date,Card Type,Exp Type,Gender,Amount,Cluster_KMeans,Cluster_HCA
"Bengaluru, India",2014-07-17,Signature,Food,F,266125,1,1
"Greater Mumbai, India",2014-03-10,Signature,Food,F,156531,0,1
"Ahmedabad, India",2014-10-20,Signature,Food,F,288673,1,1
"Ahmedabad, India",2014-10-13,Signature,Food,F,67474,1,1
"Delhi, India",2014-09-28,Platinum,Food,F,220674,1,1
"Greater Mumbai, India",2014-04-24,Gold,Food,F,282988,0,1
"Bengaluru, India",2014-08-24,Signature,Food,F,206308,1,1
"Bengaluru, India",2014-11-27,Platinum,Food,F,243074,1,1
"Ahmedabad, India",2015-04-04,Signature,Food,F,247181,0,0
"Greater Mumbai, India",2014-08-08,Signature,Food,F,111842,1,1
"Delhi, India",2015-03-23,Gold,Food,F,277079,0,0
"Delhi, India",2015-01-28,Silver,Food,F,218638,0,0
"Ahmedabad, India",2014-11-14,Gold,Food,F,152216,1,1
"Delhi, India",2015-04-14,Signature,Food,F,42620,0,0
"Ahmedabad, India",2014-01-12,Gold,Food,F,101639,0,0
"Greater Mumbai, India",2014-03-02,Silver,Food,F,102966,0,1
"Bengaluru, India",2015-03-10,Platinum,Food,F,127650,0,0
"Greater Mumbai, India",2014-06-24,Platinum,Food,F,277737,0,1
"Bengaluru, India",2015-03-19,Signature,Food,F,251805,0,0
"Ahmedabad, India",2014-02-19,Signature,Food,F,288284,0,1
"Bengaluru, India",2013-10-22,Gold,Food,F,125290,1,1
"Bengaluru, India",2015-03-26,Gold,Food,F,34082,0,0
"Bengaluru, India",2013-10-28,Platinum,Food,F,245056,1,1
"Ahmedabad, India",2013-12-20,Signature,Food,F,131847,1,1
"Delhi, India",2015-01-16,Platinum,Food,F,276873,0,0
"Bengaluru, India",2014-05-06,Silver,Food,F,138342,0,1
"Ahmedabad, India",2015-01-09,Signature,Food,F,137292,0,0
"Ahmedabad, India",2014-03-04,Signature,Food,F,147750,0,1
"Bengaluru, India",2013-10-18,Signature,Food,F,2397,1,1
"Bengaluru, India",2014-07-16,Gold,Food,F,31051,1,1
"Greater Mumbai, India",2013-11-08,Gold,Food,F,136040,1,1
"Ahmedabad, India",2014-12-08,Platinum,Food,F,181721,1,1
"Delhi, India",2014-03-12,Signature,Food,F,81753,0,1
"Ahmedabad, India",2014-11-28,Platinum,Food,F,266386,1,1
"Ahmedabad, India",2015-05-03,Silver,Food,F,259008,0,0
"Greater Mumbai, India",2015-03-10,Silver,Food,F,250995,0,0
"Greater Mumbai, India",2014-02-13,Silver,Food,F,48012,0,1
"Delhi, India",2015-01-01,Signature,Food,F,296543,0,0
"Greater Mumbai, India",2014-12-25,Signature,Food,F,246893,1,1
"Ahmedabad, India",2015-03-19,Platinum,Food,F,95807,0,0
"Ahmedabad, India",2014-08-22,Platinum,Food,F,165278,1,1
"Ahmedabad, India",2014-08-15,Silver,Food,F,191618,1,1
"Greater Mumbai, India",2015-04-26,Silver,Food,F,159718,0,0
"Ahmedabad, India",2014-11-28,Gold,Food,F,213552,1,1
"Greater Mumbai, India",2015-05-03,Gold,Food,F,249061,0,0
"Bengaluru, India",2014-06-21,Silver,Food,F,102362,0,1
"Bengaluru, India",2014-09-10,Silver,Food,F,108296,1,1
"Bengaluru, India",2015-04-13,Gold,Food,F,258275,0,0
"Bengaluru, India",2014-10-21,Silver,Food,F,194260,1,1
"Bengaluru, India",2015-04-12,Gold,Food,F,167903,0,0
"Ahmedabad, India",2015-01-29,Silver,Food,F,128266,0,0
"Bengaluru, India",2015-01-19,Signature,Food,F,268543,0,0
"Ahmedabad, India",2014-03-17,Signature,Food,F,30653,0,1
"Greater Mumbai, India",2015-01-01,Signature,Food,F,189981,0,0
"Greater Mumbai, India",2015-03-13,Signature,Food,F,176871,0,0
"Greater Mumbai, India",2014-03-07,Silver,Food,F,91846,0,1
"Delhi, India",2014-11-04,Silver,Food,F,28569,1,1
"Bengaluru, India",2014-11-16,Silver,Food,F,231827,1,1
"Bengaluru, India",2013-10-15,Silver,Food,F,291358,1,1
"Delhi, India",2014-11-22,Gold,Food,F,283575,1,1
"Greater Mumbai, India",2014-07-24,Silver,Food,F,132827,1,1
"Ahmedabad, India",2014-01-12,Signature,Food,F,190220,0,1
"Ahmedabad, India",2015-02-05,Signature,Food,F,265508,0,0
"Greater Mumbai, India",2013-12-10,Platinum,Food,F,298838,1,1
"Greater Mumbai, India",2014-01-12,Silver,Food,F,203106,0,1
"Ahmedabad, India",2014-10-19,Platinum,Food,F,196647,1,1
"Delhi, India",2015-01-05,Gold,Food,F,136602,0,0
"Greater Mumbai, India",2014-02-24,Gold,Food,F,236980,0,0
"Greater Mumbai, India",2014-03-23,Signature,Food,F,59121,0,1
"Greater Mumbai, India",2014-08-13,Platinum,Food,F,109857,1,1
"Bengaluru, India",2013-10-30,Signature,Food,F,57768,1,1
"Ahmedabad, India",2014-08-02,Gold,Food,F,207196,1,1
"Ahmedabad, India",2014-08-26,Platinum,Food,F,8056,1,1
"Ahmedabad, India",2015-01-05,Platinum,Food,F,178478,0,0
"Bengaluru, India",2014-08-02,Platinum,Food,F,246046,1,1
"Ahmedabad, India",2014-04-29,Platinum,Food,F,192382,0,1
"Greater Mumbai, India",2014-10-25,Gold,Food,F,19158,1,1
"Greater Mumbai, India",2014-12-15,Platinum,Food,F,9552,1,1
"Delhi, India",2015-03-15,Platinum,Food,F,276862,0,0
"Bengaluru, India",2014-11-09,Silver,Food,F,147958,1,1
"Greater Mumbai, India",2014-09-20,Gold,Food,F,151436,1,1
"Ahmedabad, India",2014-11-26,Signature,Food,F,271595,1,1
"Bengaluru, India",2014-12-27,Platinum,Food,F,8115,1,1
"Greater Mumbai, India",2014-07-27,Silver,Food,F,73172,1,1
"Ahmedabad, India",2014-02-16,Signature,Food,F,162829,0,1
"Bengaluru, India",2013-10-17,Signature,Food,F,252669,1,1
"Ahmedabad, India",2014-02-07,Gold,Food,F,54746,0,0
"Bengaluru, India",2013-11-11,Platinum,Food,F,108079,1,1
"Ahmedabad, India",2015-03-11,Platinum,Food,F,240804,0,0
"Ahmedabad, India",2015-03-07,Silver,Food,F,11289,0,0
"Bengaluru, India",2014-11-22,Silver,Food,F,127020,1,1
"Greater Mumbai, India",2014-04-04,Signature,Food,F,114777,0,1
"Delhi, India",2015-01-17,Platinum,Food,F,88003,0,0
"Delhi, India",2014-12-23,Silver,Food,F,153154,1,1
"Bengaluru, India",2014-10-16,Gold,Food,F,114863,1,1
"Bengaluru, India",2014-07-18,Gold,Food,F,126912,1,1
"Bengaluru, India",2013-12-04,Platinum,Food,F,12621,1,1
"Bengaluru, India",2014-09-01,Silver,Food,F,248699,1,1
"Ahmedabad, India",2015-04-12,Gold,Food,F,232388,0,0
"Delhi, India",2013-10-04,Silver,Food,F,122944,1,1
"Greater Mumbai, India",2014-08-11,Platinum,Food,F,168495,1,1
"Ahmedabad, India",2014-09-20,Signature,Food,F,252614,1,1
"Greater Mumbai, India",2015-04-28,Platinum,Food,F,233161,0,0
"Greater Mumbai, India",2013-11-17,Gold,Food,F,85459,1,1
"Ahmedabad, India",2014-03-11,Signature,Food,F,156075,0,1
"Greater Mumbai, India",2014-07-16,Signature,Food,F,161329,1,1
"Delhi, India",2014-11-01,Signature,Food,F,252691,1,1
"Ahmedabad, India",2014-06-04,Platinum,Food,F,131014,0,1
"Ahmedabad, India",2013-12-28,Gold,Food,F,21571,1,1
"Greater Mumbai, India",2015-03-11,Platinum,Food,F,193060,0,0
"Ahmedabad, India",2014-09-05,Silver,Food,F,286369,1,1
"Greater Mumbai, India",2013-12-05,Silver,Food,F,294814,1,1
"Bengaluru, India",2014-10-01,Gold,Food,F,276647,1,1
"Greater Mumbai, India",2013-12-20,Signature,Food,F,269712,1,1
"Bengaluru, India",2013-12-30,Silver,Food,F,167306,1,1
"Greater Mumbai, India",2014-11-19,Silver,Food,F,102247,1,1
"Bengaluru, India",2014-10-15,Platinum,Food,F,169677,1,1
"Greater Mumbai, India",2014-07-09,Signature,Food,F,253586,1,1
"Delhi, India",2014-04-27,Gold,Food,F,285567,0,1
"Ahmedabad, India",2013-10-13,Signature,Food,F,155529,1,1
"Delhi, India",2014-11-17,Platinum,Food,F,214039,1,1
"Greater Mumbai, India",2015-01-04,Signature,Food,F,25392,0,0
"Greater Mumbai, India",2014-06-15,Silver,Food,F,200754,0,1
"Delhi, India",2014-06-10,Silver,Food,F,223418,0,1
"Bengaluru, India",2014-08-06,Signature,Food,F,23309,1,1
"Bengaluru, India",2014-03-04,Signature,Food,F,85771,0,1
"Delhi, India",2015-01-30,Silver,Food,F,189297,0,0
"Ahmedabad, India",2015-02-20,Silver,Food,F,226929,0,0
"Greater Mumbai, India",2015-02-13,Silver,Food,F,176275,0,0
"Bengaluru, India",2015-02-06,Platinum,Food,F,253338,0,0
"Ahmedabad, India",2014-07-13,Signature,Food,F,213508,1,1
"Delhi, India",2014-01-04,Platinum,Food,F,147766,0,1
"Bengaluru, India",2014-07-25,Signature,Food,F,275085,1,1
"Ahmedabad, India",2014-11-10,Platinum,Food,F,40010,1,1
"Ahmedabad, India",2014-11-22,Signature,Food,F,66775,1,1
"Ahmedabad, India",2014-11-25,Platinum,Food,F,292554,1,1
"Delhi, India",2014-11-01,Platinum,Food,F,263104,1,1
"Delhi, India",2014-11-29,Platinum,Food,F,154806,1,1
"Bengaluru, India",2015-01-29,Gold,Food,F,129650,0,0
"Ahmedabad, India",2015-01-16,Signature,Food,F,249446,0,0
"Ahmedabad, India",2014-08-31,Platinum,Food,F,16468,1,1
"Greater Mumbai, India",2014-01-17,Gold,Food,F,185621,0,0
"Delhi, India",2014-09-17,Platinum,Food,F,279320,1,1
"Greater Mumbai, India",2013-12-29,Platinum,Food,F,271787,1,1
"Ahmedabad, India",2013-10-29,Silver,Food,F,64241,1,1
"Bengaluru, India",2014-03-31,Platinum,Food,F,297737,0,1
"Bengaluru, India",2014-06-29,Gold,Food,F,192039,0,1
"Delhi, India",2015-04-12,Gold,Food,F,39866,0,0
"Bengaluru, India",2014-08-22,Gold,Food,F,112782,1,1
"Delhi, India",2013-10-17,Gold,Food,F,113433,1,1
"Greater Mumbai, India",2015-05-16,Gold,Food,F,95081,0,0
"Bengaluru, India",2013-11-13,Signature,Food,F,148769,1,1
"Bengaluru, India",2015-02-23,Gold,Food,F,225071,0,0
"Delhi, India",2015-03-09,Gold,Food,F,260239,0,0
"Greater Mumbai, India",2015-03-30,Gold,Food,F,161682,0,0
"Greater Mumbai, India",2014-11-07,Signature,Food,F,59926,1,1
"Bengaluru, India",2014-05-02,Platinum,Food,F,22964,0,1
"Bengaluru, India",2014-10-17,Silver,Food,F,52970,1,1
"Bengaluru, India",2015-02-20,Platinum,Food,F,13160,0,0
"Ahmedabad, India",2014-05-06,Gold,Food,F,295163,0,1
"Bengaluru, India",2015-04-27,Silver,Food,F,158649,0,0
"Delhi, India",2013-10-22,Platinum,Food,F,120780,1,1
"Greater Mumbai, India",2015-01-24,Silver,Food,F,281805,0,0
"Bengaluru, India",2014-12-31,Platinum,Food,F,167243,1,1
"Delhi, India",2013-11-19,Silver,Food,F,189018,1,1
"Bengaluru, India",2014-11-02,Silver,Food,F,237971,1,1
"Bengaluru, India",2015-04-19,Gold,Food,F,71741,0,0
"Ahmedabad, India",2013-12-30,Signature,Food,F,231370,1,1
"Delhi, India",2014-03-25,Signature,Food,F,35506,0,1
"Ahmedabad, India",2014-02-06,Signature,Food,F,247122,0,1
"Bengaluru, India",2014-10-19,Platinum,Food,F,230876,1,1
"Bengaluru, India",2015-04-04,Signature,Food,F,20358,0,0
"Delhi, India",2015-05-24,Platinum,Food,F,162487,0,0
"Bengaluru, India",2015-03-07,Platinum,Food,F,298295,0,0
"Greater Mumbai, India",2013-12-26,Platinum,Food,F,158856,1,1
"Ahmedabad, India",2014-09-01,Silver,Food,F,233893,1,1
"Delhi, India",2014-03-14,Gold,Food,F,61388,0,0
"Ahmedabad, India",2015-04-05,Gold,Food,F,103225,0,0
"Ahmedabad, India",2015-01-10,Gold,Food,F,254211,0,0
"Delhi, India",2014-08-20,Silver,Food,F,64034,1,1
"Bengaluru, India",2014-06-04,Signature,Food,F,27479,0,1
"Greater Mumbai, India",2014-03-15,Platinum,Food,F,175112,0,1
"Greater Mumbai, India",2014-01-13,Platinum,Food,F,9001,0,0
"Bengaluru, India",2014-03-03,Platinum,Food,F,115150,0,1
"Greater Mumbai, India",2014-01-16,Gold,Food,F,56905,0,0
"Ahmedabad, India",2014-11-07,Signature,Food,F,83916,1,1
"Delhi, India",2015-05-06,Signature,Food,F,123754,0,0
"Greater Mumbai, India",2014-11-16,Platinum,Food,F,81289,1,1
"Delhi, India",2014-08-23,Gold,Food,F,154645,1,1
"Ahmedabad, India",2014-04-04,Gold,Food,F,187546,0,0
"Ahmedabad, India",2015-01-01,Silver,Food,F,209232,0,0
"Bengaluru, India",2014-03-12,Platinum,Food,F,9999,0,0
"Delhi, India",2015-02-19,Platinum,Food,F,106503,0,0
"Ahmedabad, India",2015-02-05,Platinum,Food,F,183105,0,0
"Bengaluru, India",2013-12-28,Platinum,Food,F,14531,1,1
"Ahmedabad, India",2015-01-01,Signature,Food,F,75187,0,0
"Delhi, India",2015-05-10,Platinum,Food,F,241709,0,0
"Ahmedabad, India",2015-01-13,Signature,Food,F,151734,0,0
"Delhi, India",2014-07-23,Silver,Food,F,49249,1,1
"Ahmedabad, India",2015-05-13,Silver,Food,F,7448,0,0
"Bengaluru, India",2014-03-19,Silver,Food,F,38146,0,1
"Delhi, India",2014-09-02,Silver,Food,F,267807,1,1
"Bengaluru, India",2014-08-01,Silver,Food,F,205047,1,1
"Greater Mumbai, India",2015-02-01,Silver,Food,F,222368,0,0
"Bengaluru, India",2015-04-29,Silver,Food,F,283399,0,0
"Bengaluru, India",2015-01-10,Silver,Bills,F,291839,0,0
"Delhi, India",2015-04-06,Silver,Food,F,222487,0,0
"Greater Mumbai, India",2013-10-15,Silver,Food,F,152705,1,1
"Bengaluru, India",2014-05-06,Silver,Fuel,F,194493,0,1
"Delhi, India",2015-04-12,Silver,Entertainment,F,179481,0,0
"Greater Mumbai, India",2015-02-22,Silver,Food,F,205735,0,0
"Greater Mumbai, India",2014-12-27,Silver,Fuel,F,249400,1,1
"Delhi, India",2014-05-25,Silver,Grocery,F,213000,0,1
"Ahmedabad, India",2013-10-28,Silver,Food,F,174245,1,1
"Delhi, India",2014-09-01,Silver,Food,F,191860,1,1
"Delhi, India",2014-03-17,Silver,Food,F,156171,0,1
"Greater Mumbai, India",2013-12-08,Silver,Grocery,F,183633,1,1
"Bengaluru, India",2014-05-03,Silver,Food,F,282970,0,1
"Greater Mumbai, India",2013-11-29,Silver,Food,F,67213,1,1
"Greater Mumbai, India",2013-12-27,Silver,Entertainment,F,299122,1,1
"Bengaluru, India",2014-10-22,Silver,Entertainment,F,132237,1,1
"Ahmedabad, India",2015-04-26,Silver,Entertainment,F,64149,0,0
"Bengaluru, India",2015-05-24,Silver,Bills,F,106831,0,0
"Bengaluru, India",2015-01-09,Silver,Bills,F,147225,0,0
"Bengaluru, India",2014-10-15,Silver,Grocery,F,53822,1,1
"Ahmedabad, India",2013-12-12,Silver,Food,F,29985,1,1
"Greater Mumbai, India",2014-12-18,Silver,Fuel,F,239856,1,1
"Greater Mumbai, India",2014-04-14,Silver,Fuel,F,10476,0,1
"Greater Mumbai, India",2014-11-30,Silver,Bills,F,210425,1,1
"Ahmedabad, India",2013-11-02,Silver,Grocery,F,171803,1,1
"Delhi, India",2014-06-15,Silver,Fuel,F,31365,0,1
"Greater Mumbai, India",2013-12-13,Silver,Bills,F,79856,1,1
"Ahmedabad, India",2014-10-24,Silver,Food,F,129599,1,1
"Delhi, India",2015-05-05,Silver,Grocery,F,177579,0,0
"Ahmedabad, India",2015-03-11,Silver,Grocery,F,285777,0,0
"Bengaluru, India",2014-12-07,Silver,Bills,F,214511,1,1
"Delhi, India",2015-04-04,Silver,Grocery,F,160601,0,0
"Greater Mumbai, India",2014-10-16,Silver,Fuel,F,273374,1,1
"Bengaluru, India",2014-07-21,Silver,Food,F,49592,1,1
"Ahmedabad, India",2014-10-16,Silver,Entertainment,F,287849,1,1
"Ahmedabad, India",2014-04-10,Silver,Grocery,F,290413,0,1
"Bengaluru, India",2014-08-03,Silver,Fuel,F,251295,1,1
"Bengaluru, India",2015-04-22,Silver,Food,F,236861,0,0
"Delhi, India",2015-05-18,Silver,Bills,F,139246,0,0
"Delhi, India",2014-10-09,Silver,Bills,F,146817,1,1
"Delhi, India",2014-07-19,Silver,Grocery,F,274970,1,1
"Bengaluru, India",2014-04-25,Silver,Entertainment,F,37144,0,1
"Delhi, India",2014-07-17,Silver,Grocery,F,46381,1,1
"Bengaluru, India",2014-07-13,Silver,Bills,F,251886,1,1
"Bengaluru, India",2015-02-07,Silver,Fuel,F,2686,0,0
"Bengaluru, India",2014-05-06,Silver,Grocery,F,82474,0,1
"Delhi, India",2014-03-09,Silver,Entertainment,F,275547,0,1
"Delhi, India",2014-07-08,Silver,Entertainment,F,52513,1,1
"Greater Mumbai, India",2013-12-13,Silver,Food,F,52484,1,1
"Greater Mumbai, India",2014-11-09,Silver,Bills,F,88117,1,1
"Bengaluru, India",2014-01-29,Silver,Food,F,56078,0,1
"Greater Mumbai, India",2013-11-21,Silver,Bills,F,205643,1,1
"Bengaluru, India",2014-07-15,Silver,Grocery,F,34594,1,1
"Greater Mumbai, India",2013-12-25,Silver,Bills,F,31000,1,1
"Delhi, India",2014-05-17,Silver,Bills,F,138376,0,1
"Bengaluru, India",2014-11-29,Silver,Fuel,F,254875,1,1
"Ahmedabad, India",2013-10-04,Silver,Entertainment,F,240666,1,1
"Ahmedabad, India",2014-03-06,Silver,Fuel,F,270101,0,1
"Bengaluru, India",2015-03-12,Silver,Entertainment,F,95715,0,0
"Greater Mumbai, India",2015-02-12,Silver,Food,F,260724,0,0
"Bengaluru, India",2014-11-21,Silver,Bills,F,271600,1,1
"Ahmedabad, India",2014-03-26,Silver,Food,F,20006,0,1
"Ahmedabad, India",2014-07-05,Silver,Entertainment,F,171670,1,1
"Delhi, India",2015-01-04,Silver,Fuel,F,71727,0,0
"Ahmedabad, India",2015-02-06,Silver,Entertainment,F,57494,0,0
"Bengaluru, India",2014-12-24,Silver,Food,F,168546,1,1
"Greater Mumbai, India",2014-06-12,Silver,Bills,F,30080,0,1
"Ahmedabad, India",2014-01-14,Silver,Fuel,F,174697,0,1
"Bengaluru, India",2014-11-06,Silver,Grocery,F,292047,1,1
"Bengaluru, India",2015-05-23,Silver,Food,F,233112,0,0
"Ahmedabad, India",2015-02-22,Silver,Grocery,F,226198,0,0
"Ahmedabad, India",2014-04-11,Silver,Bills,F,73112,0,1
"Bengaluru, India",2014-12-31,Silver,Food,F,186680,1,1
"Bengaluru, India",2015-01-20,Silver,Food,F,191642,0,0
"Ahmedabad, India",2013-10-11,Silver,Bills,F,131578,1,1
"Bengaluru, India",2014-12-17,Silver,Grocery,F,227118,1,1
"Greater Mumbai, India",2014-10-07,Silver,Grocery,F,16479,1,1
"Ahmedabad, India",2014-10-07,Silver,Entertainment,F,253764,1,1
"Bengaluru, India",2014-10-17,Silver,Entertainment,F,274164,1,1
"Delhi, India",2014-01-13,Silver,Bills,F,67192,0,1
"Greater Mumbai, India",2014-12-14,Silver,Fuel,F,294525,1,1
"Delhi, India",2013-12-29,Silver,Food,F,13681,1,1
"Delhi, India",2014-11-01,Silver,Bills,F,27075,1,1
"Greater Mumbai, India",2015-04-21,Silver,Grocery,F,62418,0,0
"Delhi, India",2015-03-11,Silver,Food,F,256766,0,0
"Delhi, India",2013-10-09,Silver,Fuel,F,39439,1,1
"Delhi, India",2014-03-22,Silver,Food,F,284449,0,1
"Bengaluru, India",2014-09-18,Silver,Fuel,F,235352,1,1
"Bengaluru, India",2013-11-06,Silver,Bills,F,55248,1,1
"Greater Mumbai, India",2014-11-02,Silver,Bills,F,189022,1,1
"Ahmedabad, India",2014-01-22,Silver,Bills,F,286226,0,1
"Greater Mumbai, India",2013-12-30,Silver,Grocery,F,292143,1,1
"Greater Mumbai, India",2015-01-18,Silver,Bills,F,136134,0,0
"Ahmedabad, India",2014-06-24,Silver,Food,F,105723,0,1
"Bengaluru, India",2014-05-10,Silver,Entertainment,F,264985,0,1
"Greater Mumbai, India",2014-09-11,Silver,Bills,F,261257,1,1
"Ahmedabad, India",2014-05-27,Silver,Entertainment,F,39126,0,1
"Greater Mumbai, India",2014-09-02,Silver,Grocery,F,96925,1,1
"Greater Mumbai, India",2014-06-26,Silver,Bills,F,242270,0,1
"Delhi, India",2014-01-23,Silver,Food,F,1400,0,1
"Delhi, India",2015-04-06,Silver,Entertainment,F,8452,0,0
"Delhi, India",2014-11-25,Silver,Fuel,F,178922,1,1
"Greater Mumbai, India",2013-10-06,Silver,Fuel,F,66083,1,1
"Bengaluru, India",2014-10-31,Silver,Fuel,F,26449,1,1
"Delhi, India",2013-12-18,Silver,Grocery,F,262261,1,1
"Bengaluru, India",2015-02-23,Silver,Fuel,F,173079,0,0
"Delhi, India",2014-03-20,Silver,Bills,F,66615,0,1
"Delhi, India",2014-06-06,Silver,Bills,F,126746,0,1
"Delhi, India",2015-01-25,Silver,Food,F,264442,0,0
"Bengaluru, India",2013-12-06,Silver,Food,F,77708,1,1
"Ahmedabad, India",2013-11-06,Silver,Fuel,F,176835,1,1
"Greater Mumbai, India",2014-11-22,Silver,Entertainment,F,79441,1,1
"Bengaluru, India",2013-11-06,Silver,Food,F,7625,1,1
"Greater Mumbai, India",2013-12-18,Silver,Bills,F,171174,1,1
"Bengaluru, India",2014-05-08,Silver,Fuel,F,282058,0,1
"Bengaluru, India",2014-08-03,Silver,Food,F,263200,1,1
"Delhi, India",2013-10-14,Silver,Entertainment,F,184533,1,1
"Ahmedabad, India",2014-01-11,Silver,Grocery,F,216441,0,1
"Greater Mumbai, India",2014-12-03,Silver,Fuel,F,289661,1,1
"Ahmedabad, India",2014-06-20,Silver,Food,F,10052,0,1
"Bengaluru, India",2014-09-19,Silver,Fuel,F,237560,1,1
"Ahmedabad, India",2015-01-12,Silver,Fuel,F,71160,0,0
"Greater Mumbai, India",2015-04-23,Silver,Food,F,72682,0,0
"Bengaluru, India",2014-02-08,Silver,Bills,F,236228,0,1
"Delhi, India",2014-07-16,Silver,Entertainment,F,10545,1,1
"Greater Mumbai, India",2013-11-01,Silver,Bills,F,76284,1,1
"Greater Mumbai, India",2014-04-26,Silver,Food,F,164032,0,1
"Greater Mumbai, India",2013-10-22,Silver,Grocery,F,218315,1,1
"Ahmedabad, India",2014-03-22,Silver,Bills,F,32586,0,1
"Delhi, India",2015-02-05,Silver,Bills,F,154746,0,0
"Greater Mumbai, India",2014-05-19,Silver,Bills,F,95295,0,1
"Ahmedabad, India",2014-05-17,Silver,Bills,F,182407,0,1
"Bengaluru, India",2013-12-16,Silver,Food,F,225662,1,1
"Delhi, India",2014-03-27,Silver,Fuel,F,245991,0,1
"Ahmedabad, India",2014-09-09,Silver,Entertainment,F,60639,1,1
"Delhi, India",2015-05-25,Silver,Fuel,F,78973,0,0
"Greater Mumbai, India",2014-06-11,Silver,Fuel,F,35692,0,1
"Delhi, India",2015-04-07,Silver,Entertainment,F,92644,0,0
"Bengaluru, India",2015-04-27,Silver,Fuel,F,137339,0,0
"Ahmedabad, India",2013-11-08,Silver,Entertainment,F,195699,1,1
"Ahmedabad, India",2014-01-17,Silver,Grocery,F,74923,0,1
"Greater Mumbai, India",2015-02-16,Silver,Food,F,109836,0,0
"Greater Mumbai, India",2014-08-31,Silver,Grocery,F,18188,1,1
"Greater Mumbai, India",2013-12-15,Silver,Bills,F,239819,1,1
"Delhi, India",2014-04-02,Silver,Entertainment,F,51523,0,1
"Bengaluru, India",2014-11-10,Silver,Fuel,F,218805,1,1
"Ahmedabad, India",2015-03-07,Silver,Grocery,F,152175,0,0
"Ahmedabad, India",2014-05-11,Silver,Bills,F,45947,0,1
"Greater Mumbai, India",2014-01-02,Silver,Bills,F,97386,0,1
"Ahmedabad, India",2014-02-19,Silver,Bills,F,77248,0,1
"Delhi, India",2014-11-30,Silver,Entertainment,F,24410,1,1
"Delhi, India",2014-08-03,Silver,Bills,F,262709,1,1
"Greater Mumbai, India",2014-08-24,Silver,Entertainment,F,189510,1,1
"Greater Mumbai, India",2013-12-30,Silver,Grocery,F,15100,1,1
"Bengaluru, India",2013-12-26,Silver,Entertainment,F,79665,1,1
"Delhi, India",2014-04-23,Silver,Grocery,F,66612,0,1
"Greater Mumbai, India",2015-05-05,Silver,Bills,F,232566,0,0
"Ahmedabad, India",2014-08-18,Silver,Bills,F,274636,1,1
"Bengaluru, India",2015-04-13,Silver,Entertainment,F,117763,0,0
"Delhi, India",2014-01-19,Silver,Food,F,225073,0,1
"Bengaluru, India",2014-08-19,Silver,Food,F,31380,1,1
"Greater Mumbai, India",2014-08-14,Silver,Bills,F,234225,1,1
"Greater Mumbai, India",2015-02-20,Silver,Grocery,F,127139,0,0
"Ahmedabad, India",2013-11-14,Silver,Food,F,170980,1,1
"Bengaluru, India",2015-05-08,Silver,Bills,F,198285,0,0
"Delhi, India",2014-08-27,Silver,Fuel,F,182768,1,1
"Delhi, India",2015-01-16,Silver,Food,F,159434,0,0
"Greater Mumbai, India",2014-01-24,Silver,Fuel,F,202892,0,1
"Greater Mumbai, India",2014-02-26,Silver,Entertainment,F,154492,0,1
"Greater Mumbai, India",2014-03-24,Silver,Entertainment,F,104714,0,1
"Delhi, India",2014-05-17,Silver,Entertainment,F,188146,0,1
"Delhi, India",2013-11-01,Silver,Grocery,F,190580,1,1
"Bengaluru, India",2015-03-13,Silver,Grocery,F,138179,0,0
"Bengaluru, India",2013-12-22,Silver,Food,F,248253,1,1
"Greater Mumbai, India",2014-01-31,Silver,Fuel,F,156575,0,1
"Greater Mumbai, India",2015-04-01,Silver,Grocery,F,288916,0,0
"Ahmedabad, India",2014-03-21,Silver,Food,F,195072,0,1
"Greater Mumbai, India",2014-07-29,Silver,Bills,F,89169,1,1
"Ahmedabad, India",2014-10-11,Silver,Bills,F,118329,1,1
"Bengaluru, India",2014-04-05,Silver,Fuel,F,33227,0,1
"Bengaluru, India",2015-03-09,Silver,Fuel,F,236457,0,0
"Greater Mumbai, India",2015-05-25,Silver,Fuel,F,176128,0,0
"Bengaluru, India",2013-12-22,Silver,Entertainment,F,48682,1,1
